id,campaign_id,coupon_id,customer_id,redemption_status
50825,20,841,1268,0
50826,25,647,1308,0
50831,18,624,1238,0
50832,17,173,981,0
50833,18,1037,470,0
50837,18,228,579,0
50844,17,796,433,0
50845,22,869,407,0
50846,18,570,1027,0
50847,20,264,1259,0
50851,18,717,490,0
50857,18,548,740,0
50858,18,1024,733,0
50859,18,461,1581,0
50869,21,1048,1383,0
50873,16,655,6,0
50874,18,419,1200,0
50879,17,703,596,0
50881,20,397,948,1
50884,18,952,219,0
50887,16,666,1441,0
50888,18,1045,1566,0
50895,18,217,1352,0
50900,25,44,1337,0
50901,25,415,45,0
50903,16,1044,282,0
50908,23,40,934,0
50913,16,938,274,0
50916,18,898,800,0
50917,18,238,1143,0
50918,18,184,1142,0
50921,16,549,622,0
50923,18,215,1,0
50925,18,713,977,0
50930,20,397,628,0
50932,18,288,1084,0
50935,18,194,711,0
50939,17,488,250,0
50940,18,31,20,0
50941,18,903,44,0
50942,23,599,1257,0
50945,16,549,711,1
50948,23,40,848,0
50959,25,647,1025,0
50961,18,220,111,0
50964,25,736,1367,0
50967,17,697,1059,0
50968,18,240,1167,0
50969,25,1079,453,0
50974,24,42,1286,0
50975,17,498,1046,0
50977,18,36,1504,0
50979,22,744,863,0
50985,23,599,214,0
50986,17,173,42,0
50988,23,618,483,0
50990,18,175,1032,0
50994,18,1060,1122,0
51001,18,600,829,0
51004,22,492,106,0
51006,17,853,1184,0
51007,18,30,968,0
51008,18,240,1545,0
51013,16,549,260,0
51016,18,880,1240,0
51017,18,713,501,0
51018,19,259,1227,0
51020,16,959,1558,0
51022,25,596,945,0
51027,18,632,1197,0
51031,23,266,214,0
51032,20,264,1428,0
51033,25,295,1270,0
51036,23,599,1385,0
51040,18,548,43,0
51042,17,652,737,0
51044,18,887,1549,0
51050,21,1029,28,0
51063,18,232,409,0
51065,18,183,609,0
51069,18,423,20,0
51070,18,1032,1461,0
51076,18,705,1453,0
51079,17,796,392,0
51084,17,781,1068,0
51086,19,456,1448,0
51090,18,553,1128,0
51098,22,869,265,0
51100,17,1069,620,0
51102,18,698,252,0
51103,18,272,724,0
51111,25,1016,368,0
51114,23,869,1216,0
51115,18,222,1047,0
51116,18,774,481,0
51120,18,212,1477,0
51122,18,557,1576,0
51124,16,28,687,0
51127,18,217,1567,0
51129,19,431,1448,0
51130,17,810,583,0
51131,18,560,951,0
51134,18,777,933,0
51135,17,583,1033,0
51139,18,592,299,0
51140,22,929,964,0
51142,18,36,745,0
51143,18,31,1153,0
51145,22,907,901,0
51146,19,1043,806,0
51147,18,417,731,0
51150,23,869,1493,0
51151,22,37,596,0
51154,18,1045,1282,0
51155,21,958,1404,0
51160,25,596,859,0
51163,22,452,1537,0
51164,16,655,566,0
51165,18,229,884,0
51167,20,404,628,0
51171,22,957,259,0
51172,18,1060,1463,0
51181,23,899,1170,0
51182,18,1078,1076,0
51184,18,211,528,0
51185,18,690,1472,0
51188,17,796,905,0
51192,18,430,629,0
51194,22,38,861,0
51202,18,204,1105,0
51207,18,898,1131,0
51211,18,702,29,0
51214,18,487,1493,0
51215,20,720,1270,1
51216,17,1069,1578,0
51219,18,469,17,0
51220,18,1055,811,0
51223,17,498,1436,0
51225,17,796,659,0
51230,17,652,626,0
51231,22,492,15,0
51232,18,713,248,0
51234,17,652,1431,0
51235,23,943,1036,0
51238,18,1054,976,0
51241,16,666,981,0
51244,17,906,1182,0
51245,21,874,385,0
51246,18,1064,1506,0
51252,22,492,1101,0
51253,25,44,1270,0
51255,23,976,1463,0
51256,18,188,484,0
51258,18,503,772,0
51259,18,753,1260,0
51261,22,518,1531,0
51264,16,269,572,0
51265,18,684,460,0
51274,22,518,38,0
51275,18,217,1237,0
51277,18,200,312,0
51278,23,932,883,0
51281,23,244,141,0
51282,17,853,583,0
51283,18,1043,1172,0
51286,18,730,1332,0
51288,20,841,244,0
51293,22,590,624,0
51294,18,985,1434,0
51295,17,796,1023,0
51299,18,226,703,0
51301,17,906,1240,0
51302,22,38,515,0
51303,20,396,690,0
51305,18,577,591,0
51309,20,838,1218,0
51314,18,418,678,0
51315,18,1054,616,0
51317,20,396,958,0
51320,16,959,936,0
51321,18,221,659,0
51323,18,877,235,0
51329,17,796,19,0
51330,22,518,1257,0
51331,18,197,1211,0
51334,18,504,357,0
51336,21,953,1197,0
51338,18,183,582,0
51340,22,927,1178,0
51346,17,488,45,0
51347,18,221,1278,0
51348,20,671,900,0
51350,21,242,947,0
51353,20,396,1239,0
51355,20,1094,749,0
51356,17,809,811,0
51358,23,976,1156,0
51359,18,499,1447,0
51362,20,837,235,0
51365,18,211,58,0
51366,16,269,1453,0
51370,23,417,1142,0
51372,18,848,1269,0
51373,20,1094,1440,0
51376,16,666,1425,0
51383,19,664,962,0
51385,22,929,565,0
51387,18,483,764,0
51392,18,952,454,0
51398,18,227,208,0
51402,18,178,1045,0
51407,18,956,1150,0
51412,17,810,484,0
51414,18,553,1294,0
51420,22,492,1204,0
51421,22,957,379,0
51422,18,187,349,0
51425,18,690,1077,0
51427,16,28,180,0
51430,21,1029,1485,0
51433,22,540,843,0
51434,20,836,1067,0
51435,22,518,572,0
51437,23,976,1142,0
51440,17,488,1292,0
51441,25,580,839,0
51442,18,1008,1166,0
51445,17,697,1472,0
51446,25,1079,180,0
51449,18,952,1091,0
51450,18,637,919,0
51453,18,557,886,0
51459,23,39,426,0
51465,18,185,795,0
51471,25,527,1545,0
51474,18,887,666,0
51476,25,1016,450,0
51477,18,898,48,0
51479,18,903,495,0
51481,25,415,154,0
51484,19,456,28,0
51487,20,834,1117,0
51488,17,810,680,0
51490,18,962,997,0
51491,16,35,1440,0
51492,23,899,864,0
51501,23,799,484,0
51502,22,37,876,0
51510,18,235,1393,0
51511,18,254,198,0
51513,20,403,773,0
51514,18,430,484,0
51517,21,953,1036,0
51521,18,290,659,0
51523,16,938,844,0
51525,19,664,1134,0
51526,18,178,856,0
51529,18,288,1582,0
51530,23,932,634,0
51531,20,842,1117,0
51533,20,842,1146,0
51534,17,703,192,0
51536,18,181,994,0
51537,23,932,1156,0
51543,18,202,58,0
51545,18,228,1084,0
51548,20,841,416,0
51551,18,196,466,0
51554,22,811,128,0
51555,18,1014,94,0
51556,18,501,1230,0
51562,24,42,1544,0
51564,18,1061,809,0
51566,17,488,1218,0
51567,22,540,1496,0
51570,22,801,1192,0
51572,21,953,12,0
51574,18,258,143,0
51576,18,555,668,0
51577,18,1008,1060,0
51578,23,417,924,0
51579,18,208,769,0
51581,16,270,1296,0
51582,21,701,239,0
51583,18,32,1201,0
51586,18,985,520,0
51588,23,799,894,0
51589,20,404,212,0
51590,23,618,1025,0
51594,18,209,23,0
51600,18,32,34,0
51609,19,431,188,0
51612,18,950,746,0
51613,25,1016,495,0
51615,20,833,537,0
51618,18,477,568,0
51620,19,455,130,0
51623,22,432,15,0
51624,23,39,1350,0
51626,18,705,1320,0
51627,16,270,1302,0
51631,18,877,993,0
51632,20,264,1485,0
51636,18,504,1545,0
51641,17,781,751,0
51644,22,744,657,0
51645,20,837,192,0
51647,18,1000,749,0
51648,18,543,766,0
51649,25,527,259,0
51652,20,286,1209,0
51654,22,492,570,0
51657,18,941,1549,0
51658,25,612,1379,0
51659,22,518,901,0
51664,18,747,416,0
51666,20,726,896,0
51671,18,753,1332,0
51672,18,204,1270,0
51676,23,41,998,0
51678,18,388,1496,0
51680,18,557,608,0
51682,23,976,515,0
51684,17,906,112,0
51689,25,1069,1437,0
51692,22,241,1549,0
51700,22,1079,459,0
51702,25,816,957,0
51703,18,188,1479,0
51704,18,633,644,0
51705,22,957,989,0
51707,18,290,1238,0
51709,18,1045,330,0
51714,17,809,1257,0
51720,22,37,353,0
51723,18,600,623,0
51724,18,693,623,0
51725,18,185,926,0
51726,23,715,570,0
51732,18,501,1521,0
51738,17,853,1473,0
51739,17,1069,99,0
51745,18,289,903,0
51746,18,483,660,0
51747,22,981,231,0
51750,18,789,249,0
51752,20,841,704,0
51754,17,673,248,0
51756,18,194,837,0
51757,25,647,1184,0
51759,22,927,1475,0
51760,18,463,753,0
51761,19,1043,1566,0
51763,18,694,1484,0
51765,18,36,1383,0
51769,18,717,1234,0
51771,25,736,231,0
51772,22,518,1475,0
51774,16,269,933,0
51776,22,929,131,0
51778,25,1016,1475,0
51779,20,1094,1187,0
51780,18,592,58,0
51781,18,419,936,0
51782,18,730,1004,0
51786,16,35,638,0
51787,22,869,1367,0
51788,17,853,498,0
51789,18,468,1176,0
51790,23,618,1529,0
51792,18,526,243,0
51793,18,690,358,0
51794,22,452,694,0
51796,18,657,231,0
51800,18,267,1289,0
51802,18,209,457,0
51803,23,1113,1490,0
51804,23,266,558,0
51808,16,1044,1408,0
51812,25,736,1192,0
51819,18,690,1495,0
51820,25,522,1336,0
51828,18,543,1142,0
51829,23,1113,626,0
51830,20,263,1555,0
51831,23,41,1036,0
51832,18,191,396,0
51835,18,411,349,0
51837,22,981,1565,0
51839,18,898,50,0
51841,23,899,247,0
51845,22,927,914,0
51848,18,548,1518,0
51850,18,789,944,0
51851,18,548,172,0
51853,18,1000,155,0
51856,18,240,82,0
51858,21,845,1410,0
51860,18,865,128,0
51864,18,698,1398,0
51868,18,232,101,0
51871,18,892,252,0
51872,17,1038,180,0
51876,18,191,593,0
51881,18,239,1208,0
51883,22,518,1115,0
51888,18,199,609,0
51891,18,699,415,1
51895,25,44,464,0
51900,20,840,823,0
51902,22,452,1254,0
51903,18,461,1473,0
51904,18,202,464,0
51916,18,29,1543,0
51920,25,612,1434,0
51921,18,240,1016,0
51922,18,225,64,0
51923,25,527,452,0
51925,18,232,809,0
51927,18,213,1203,0
51929,16,666,1246,0
51930,18,477,1298,0
51937,23,40,667,0
51939,18,289,1318,0
51940,18,946,34,0
51941,23,952,924,0
51942,18,185,1553,0
51943,22,1079,944,0
51946,18,1042,1122,0
51950,18,207,1246,0
51951,18,865,1072,0
51952,18,765,1517,0
51953,22,583,958,0
51955,18,754,806,0
51956,20,403,603,0
51958,18,411,234,0
51964,18,209,1489,0
51965,18,694,1199,0
51967,22,993,127,0
51968,19,664,1343,0
51969,18,461,488,0
51970,18,543,571,0
51972,25,44,962,0
51973,18,633,1356,0
51976,18,200,823,0
51978,18,1010,1103,0
51980,18,543,771,0
51981,20,838,468,0
51984,17,697,616,0
51988,18,946,1059,0
51991,25,295,464,0
51994,20,864,1574,1
51995,18,225,324,0
51996,18,1054,1453,0
51997,19,259,549,0
51998,17,1069,214,0
51999,18,892,415,0
52000,17,697,1115,0
52004,18,258,948,0
52008,18,189,792,0
52010,17,697,709,0
52011,18,956,662,0
52012,17,697,33,0
52016,18,258,1034,0
52023,18,236,333,0
52028,19,969,1095,0
52030,23,899,466,0
52036,22,492,1450,0
52039,18,419,1056,0
52040,17,703,47,0
52042,25,816,253,0
52043,18,541,705,0
52045,22,540,557,0
52048,17,488,1438,0
52051,25,1109,780,0
52054,21,1066,915,0
52063,18,258,570,0
52064,20,263,555,0
52065,25,612,154,0
52067,18,717,914,0
52072,23,417,250,0
52073,18,950,46,0
52076,23,599,911,0
52077,20,286,421,0
52078,21,567,842,0
52080,23,40,598,0
52082,23,442,1210,0
52085,25,527,1572,0
52086,18,560,64,0
52087,18,730,610,0
52088,17,981,991,0
52089,18,180,1018,0
52090,18,267,1573,0
52095,17,796,583,0
52096,18,730,58,0
52100,18,950,1413,0
52101,18,468,523,0
52102,17,906,1025,0
52103,23,41,1106,0
52105,20,864,802,0
52106,18,477,1059,0
52108,16,269,626,0
52115,18,272,792,0
52116,18,856,1472,0
52117,25,44,957,0
52118,18,418,358,0
52120,20,843,8,0
52123,23,952,541,0
52126,18,233,964,0
52127,18,774,1402,0
52130,17,703,879,0
52131,18,1034,362,0
52132,18,31,624,0
52136,18,880,533,0
52138,23,869,772,0
52139,18,32,107,0
52146,25,527,495,0
52149,18,237,442,0
52151,18,201,931,0
52154,18,32,30,0
52161,22,492,33,0
52165,23,266,60,0
52170,23,715,524,0
52172,18,698,1547,0
52177,17,697,1580,0
52181,18,202,609,0
52183,18,510,281,0
52187,20,264,319,0
52188,18,1037,1323,0
52191,18,233,133,0
52192,16,959,1184,0
52196,18,487,393,0
52203,18,1052,410,0
52205,17,488,596,0
52207,18,694,1066,0
52211,18,657,8,0
52212,25,878,934,0
52214,20,842,1582,0
52216,18,222,1104,0
52218,18,212,687,0
52221,18,202,1460,0
52223,22,811,612,0
52224,20,286,737,0
52225,18,747,277,0
52230,18,950,114,0
52232,18,632,1284,0
52236,18,600,1104,0
52237,20,837,1271,0
52247,22,907,174,0
52253,16,35,304,0
52256,19,455,1168,0
52260,17,810,1275,0
52268,20,838,166,0
52270,18,236,559,0
52272,18,192,1517,0
52273,17,1077,1170,0
52274,18,557,536,0
52282,18,1052,922,0
52284,19,456,1121,0
52289,20,396,959,0
52290,18,226,1306,0
52292,23,244,1228,0
52295,25,816,967,0
52296,20,833,1076,0
52298,18,202,712,0
52299,18,1042,481,0
52300,20,396,421,0
52307,18,230,881,0
52317,17,703,811,0
52318,18,796,823,0
52319,22,957,1122,0
52325,25,1069,60,0
52326,17,498,1144,0
52327,25,816,154,0
52335,18,717,206,0
52339,20,864,416,0
52344,18,548,1145,0
52345,21,1048,922,0
52350,22,811,900,0
52352,18,206,292,0
52359,18,624,255,0
52360,22,744,338,0
52363,18,1034,1170,0
52370,19,969,808,0
52371,18,680,644,0
52372,18,205,1022,0
52373,23,41,1184,0
52379,18,224,1077,0
52380,17,703,981,0
52388,22,590,864,0
52391,17,498,63,0
52392,18,988,1311,0
52393,19,689,888,0
52395,18,290,594,0
52396,18,1034,945,0
52397,18,1031,1533,0
52399,22,540,444,0
52400,18,34,1134,0
52402,20,833,844,0
52405,18,877,1408,0
52406,22,929,1450,0
52407,22,590,432,0
52410,18,181,1340,0
52413,18,694,1520,0
52415,20,837,900,0
52419,23,932,755,0
52420,23,618,324,0
52421,17,810,1580,0
52425,18,941,576,0
52427,17,703,1387,0
52429,20,841,433,0
52430,23,618,207,0
52434,20,264,632,0
52436,18,1014,1418,0
52437,18,222,253,0
52438,18,717,401,0
52441,25,1079,934,0
52442,19,456,616,0
52443,25,816,1434,0
52447,18,251,1524,0
52453,18,1034,7,0
52454,22,590,909,0
52455,17,1069,248,0
52460,23,40,766,0
52461,18,690,1225,0
52462,18,233,879,0
52463,18,1031,1500,0
52464,20,721,1558,0
52467,25,295,1402,0
52468,16,688,1184,0
52470,20,397,598,0
52473,18,215,1219,0
52475,17,796,627,0
52477,18,483,409,0
52488,18,190,296,0
52491,20,404,1004,0
52494,25,1016,878,0
52496,18,272,810,0
52497,25,527,1159,0
52500,18,32,51,0
52505,18,1037,899,0
52506,23,618,1441,0
52507,18,190,853,0
52509,18,962,1206,0
52511,18,231,1382,0
52516,18,216,906,0
52517,20,263,745,0
52519,22,744,1033,0
52520,23,417,998,0
52524,20,843,1257,0
52525,25,647,1115,0
52529,17,853,192,0
52530,18,29,233,0
52531,23,1113,1004,0
52532,16,688,1382,0
52533,18,201,1579,0
52538,16,938,416,0
52539,18,1061,351,0
52545,20,403,1491,0
52546,19,934,1263,0
52547,18,753,557,0
52549,23,952,626,0
52550,23,618,883,0
52551,17,809,749,0
52552,18,754,42,0
52554,16,28,1479,0
52555,18,430,1103,0
52556,18,903,386,0
52560,16,28,1156,0
52565,18,1060,844,0
52566,18,214,649,0
52568,25,527,657,0
52571,25,736,1384,0
52572,18,387,781,0
52577,18,950,754,0
52580,18,220,1124,0
52584,20,720,1033,0
52591,18,952,262,0
52595,20,720,1537,0
52596,16,270,1336,0
52600,18,501,84,0
52602,18,1045,887,0
52603,17,652,608,0
52609,23,869,1473,0
52612,18,232,1079,0
52613,19,431,1305,0
52615,18,418,556,0
52616,18,573,127,0
52617,18,539,64,0
52622,25,647,1133,0
52623,18,388,300,1
52624,18,680,1393,0
52625,23,618,386,0
52627,23,1113,524,0
52629,18,483,1177,0
52631,18,224,1438,0
52632,18,254,643,0
52633,18,856,338,0
52636,22,869,1101,0
52639,18,774,457,0
52640,18,217,964,0
52641,18,178,225,0
52646,16,269,592,0
52650,22,241,706,0
52651,23,943,192,0
52652,18,1116,1205,0
52653,18,461,1153,0
52655,18,227,238,0
52660,20,833,676,0
52663,18,869,110,0
52665,22,929,900,0
52667,25,744,1537,0
52668,20,389,809,0
52669,18,1008,44,0
52670,17,810,1025,0
52675,22,518,303,0
52676,18,220,1275,0
52677,18,640,380,0
52678,18,950,1230,0
52681,18,223,1249,0
52683,20,286,1271,0
52685,16,1044,454,0
52686,17,488,1418,0
52688,25,415,1444,0
52692,18,577,185,0
52694,18,388,79,0
52707,17,488,1194,0
52708,23,1113,905,0
52709,18,684,1330,0
52713,16,269,1318,0
52718,20,396,1490,0
52719,18,251,262,0
52720,17,1038,305,0
52723,20,404,1217,0
52728,18,417,1392,0
52729,17,697,305,0
52730,18,217,1483,0
52733,20,721,49,0
52734,25,878,1091,0
52735,20,263,212,0
52738,22,452,421,0
52739,20,390,481,0
52740,18,702,214,0
52742,18,753,1000,0
52745,18,223,817,0
52752,18,624,671,0
52755,18,1034,1578,0
52756,18,189,9,0
52757,19,689,520,0
52760,18,657,856,0
52765,18,962,847,0
52766,20,864,959,0
52767,18,190,821,0
52769,16,269,1025,0
52772,22,452,1137,0
52774,22,432,787,0
52775,22,981,964,0
52776,18,856,921,0
52781,20,264,598,0
52782,18,717,522,0
52786,17,703,659,0
52787,18,189,377,0
52788,25,415,1216,0
52790,24,42,809,0
52791,18,747,967,0
52792,20,404,33,0
52794,18,1008,1492,0
52797,22,957,1382,0
52798,18,877,1105,0
52799,18,633,47,0
52800,22,518,8,0
52801,21,1066,1252,0
52806,18,210,11,0
52808,17,652,42,0
52813,18,245,841,0
52820,18,205,940,0
52821,22,583,1386,0
52824,23,799,566,0
52827,18,754,58,0
52828,16,269,1347,0
52830,18,985,1550,0
52832,18,503,1467,0
52833,16,999,638,0
52834,18,717,1542,0
52835,18,754,458,0
52837,25,647,684,0
52840,18,510,1215,0
52842,18,657,920,0
52846,18,1037,1519,0
52847,17,173,250,0
52849,18,1010,1194,0
52850,18,510,1257,0
52855,16,270,1095,0
52859,18,176,703,0
52861,18,462,1070,0
52862,20,389,235,0
52864,23,244,456,0
52865,18,255,1506,0
52866,18,548,80,0
52870,22,452,891,0
52873,22,869,1408,0
52874,18,698,1422,0
52875,18,514,749,0
52876,18,236,620,0
52877,18,482,799,0
52880,18,228,317,0
52883,23,40,1045,0
52885,20,843,729,0
52887,18,288,337,0
52891,18,942,380,0
52893,18,698,23,0
52894,18,1054,439,0
52898,25,527,431,0
52899,20,841,1067,0
52901,20,1094,226,0
52905,25,522,180,0
52908,20,1094,501,0
52910,18,548,1080,0
52911,18,903,1567,0
52913,18,417,819,0
52914,18,462,744,0
52915,18,633,252,0
52922,23,266,565,0
52926,18,903,1214,0
52928,20,726,535,0
52929,22,927,1122,0
52932,17,673,1431,0
52936,22,1079,15,0
52938,17,652,481,0
52947,22,929,945,0
52948,18,181,1364,0
52949,20,264,284,0
52953,18,1037,608,0
52954,18,188,84,0
52955,18,699,51,0
52956,18,514,1255,0
52961,16,269,1190,0
52970,18,468,273,0
52974,16,270,844,0
52977,18,541,615,0
52983,22,993,874,0
52984,18,880,985,0
52989,19,969,777,0
52992,18,218,86,0
52994,22,869,1464,0
52995,16,999,1218,0
52997,18,203,35,0
53001,18,1055,75,0
53003,20,263,1350,0
53004,18,942,896,0
53005,18,495,911,0
53008,20,720,695,0
53009,18,210,1222,0
53010,18,29,1485,0
53015,18,1008,357,0
53016,18,418,1027,0
53019,18,573,925,0
53024,18,226,442,0
53025,22,907,430,0
53027,25,1109,1572,0
53031,20,390,1428,0
53032,23,266,1490,0
53033,18,543,1159,0
53040,21,1061,1485,0
53042,23,943,103,0
53045,20,842,1372,0
53047,23,417,155,0
53050,20,286,88,0
53054,23,869,495,0
53058,22,492,8,0
53059,18,690,420,0
53063,25,415,535,0
53064,18,245,1156,0
53067,18,186,408,0
53068,18,191,464,0
53069,22,37,826,0
53078,20,720,735,0
53079,22,981,695,0
53080,18,1032,1340,0
53081,18,233,243,0
53085,18,188,343,0
53088,18,553,1290,0
53089,18,941,1513,0
53090,22,981,407,0
53092,20,286,1491,0
53098,17,652,1547,0
53099,18,774,1257,0
53102,18,231,1215,0
53104,22,583,139,0
53108,17,981,1104,0
53111,22,518,787,0
53112,18,254,525,0
53114,22,744,414,0
53119,18,1116,173,0
53120,18,717,1500,0
53121,22,801,695,0
53122,18,226,232,0
53127,18,730,1269,0
53128,18,555,1021,0
53139,18,949,1191,0
53140,22,452,450,0
53141,22,811,619,0
53145,17,981,1428,0
53146,18,698,398,0
53150,17,853,1209,0
53151,20,396,321,0
53153,20,720,745,0
53154,25,1109,782,0
53156,18,411,174,0
53157,18,214,1427,0
53158,23,976,1555,0
53159,22,993,131,0
53162,22,452,459,0
53163,18,258,1566,0
53166,18,694,253,0
53168,24,42,852,0
53174,18,892,887,0
53175,22,241,1386,0
53180,18,533,1107,0
53190,19,664,35,0
53191,25,527,886,0
53196,18,699,473,0
53198,22,518,878,0
53199,18,510,1022,0
53204,18,985,1070,0
53205,23,943,88,0
53206,19,1043,1552,0
53209,18,221,43,0
53214,18,624,1072,0
53216,25,647,627,0
53226,22,540,638,0
53227,18,526,1016,0
53229,23,599,537,0
53234,22,957,621,0
53235,20,838,421,0
53240,18,693,541,0
53244,18,856,785,0
53246,22,927,100,0
53251,23,599,598,0
53255,18,730,1422,0
53259,22,1079,409,0
53267,18,557,874,0
53269,21,567,78,0
53271,18,952,153,0
53274,18,624,551,0
53275,18,541,889,0
53279,18,219,1570,0
53282,17,853,421,0
53284,22,241,1334,0
53287,18,510,892,0
53288,20,720,468,0
53290,18,29,487,0
53293,18,1034,887,0
53295,18,541,1004,1
53296,20,390,9,0
53299,22,37,657,0
53302,18,1000,1082,0
53303,18,272,816,0
53305,18,956,474,0
53306,18,1005,994,0
53307,18,30,1347,0
53308,18,543,865,0
53309,16,938,1124,0
53313,25,527,367,0
53315,18,29,921,0
53317,18,754,1294,0
53319,18,184,877,0
53321,18,753,253,0
53323,20,1094,1209,0
53325,17,906,748,0
53327,17,652,971,0
53330,21,861,1007,0
53337,22,583,1124,0
53339,20,834,657,0
53341,17,1069,235,0
53342,22,590,483,0
53346,17,906,570,0
53348,18,181,185,0
53353,18,254,1477,0
53355,19,969,1085,0
53357,17,703,817,0
53364,18,190,317,0
53365,24,43,627,0
53366,18,204,288,0
53380,22,744,781,0
53383,20,726,481,0
53387,22,801,1327,0
53390,18,29,908,0
53391,23,266,268,0
53392,22,869,911,0
53393,18,962,1390,0
53396,18,985,811,0
53406,18,236,721,0
53407,20,833,1518,0
53409,18,941,1190,0
53410,20,263,1082,0
53411,18,487,135,0
53414,18,802,1025,0
53416,18,210,1260,0
53417,18,747,863,0
53418,18,272,640,0
53423,17,488,619,0
53425,25,744,1402,0
53426,18,469,696,0
53429,18,192,591,0
53430,20,1094,444,0
53431,18,254,962,0
53434,18,220,681,1
53436,18,753,1385,0
53437,18,680,474,0
53439,23,952,1434,1
53443,18,32,1141,0
53444,18,274,1436,0
53445,18,32,905,0
53447,25,596,964,0
53448,22,957,474,0
53464,23,715,515,0
53466,17,810,124,0
53467,18,210,1056,0
53468,23,943,883,0
53470,25,816,911,0
53471,20,836,1547,1
53472,18,941,846,0
53474,18,210,813,0
53478,20,726,1490,0
53479,18,526,965,0
53486,20,404,963,0
53487,18,699,708,0
53489,18,430,659,0
53490,18,470,681,0
53491,23,266,898,0
53495,17,697,367,0
53496,18,196,85,0
53499,22,37,873,0
53501,25,44,305,0
53505,16,270,1294,0
53510,20,837,1187,0
53517,18,272,317,0
53518,18,237,199,0
53520,18,219,671,0
53522,22,869,1549,0
53527,20,843,1055,0
53532,22,583,787,0
53535,18,178,155,0
53536,18,1037,1327,0
53537,23,40,593,0
53541,18,419,706,0
53543,18,213,868,0
53544,18,848,963,0
53546,17,810,1582,0
53547,18,223,1308,0
53552,18,648,753,0
53553,16,999,470,0
53554,18,1022,840,0
53559,23,618,999,0
53560,18,1031,1332,0
53561,23,1113,490,0
53562,18,210,271,0
53563,18,175,765,0
53568,18,887,1065,0
53571,22,518,60,0
53573,20,264,80,0
53582,18,693,1427,0
53587,16,999,60,0
53588,18,1054,1524,0
53592,18,267,914,0
53593,16,269,865,0
53595,22,590,661,0
53597,22,518,1430,0
53598,17,796,140,0
53599,22,492,754,0
53600,20,726,460,0
53606,25,580,565,0
53610,18,499,1549,0
53613,16,549,598,0
53614,18,1052,206,0
53616,16,28,58,0
53617,18,1042,1427,0
53618,22,811,832,0
53619,23,39,1210,0
53622,18,753,270,0
53623,16,999,301,0
53624,23,899,627,0
53626,18,419,1194,0
53627,23,799,1500,0
53631,21,845,208,0
53632,23,869,379,0
53638,23,39,616,0
53642,17,174,1436,0
53647,16,269,1555,1
53649,16,28,708,0
53652,18,430,351,0
53653,20,263,1199,0
53654,22,957,1552,0
53655,22,518,421,0
53656,20,834,1490,0
53661,16,28,981,0
53662,22,38,1529,0
53665,22,540,250,0
53667,18,774,1005,0
53668,18,218,225,0
53669,17,796,453,0
53671,25,736,755,0
53676,20,390,1095,0
53677,18,699,1392,0
53682,20,838,209,0
53683,18,215,1045,0
53687,25,1109,239,0
53690,25,44,271,0
53691,16,666,225,0
53692,17,781,709,0
53693,20,397,166,0
53695,18,234,769,0
53698,18,483,1279,0
53701,18,212,320,0
53706,18,1061,854,0
53707,16,959,857,0
53709,18,36,1233,0
53710,25,744,367,0
53711,20,397,212,0
53714,20,843,13,0
53716,18,186,681,0
53717,22,929,128,0
53718,22,492,1343,0
53719,25,612,1537,1
53722,20,834,432,0
53730,17,981,598,0
53732,18,255,810,0
53736,18,225,248,0
53737,22,744,1029,0
53740,18,207,539,0
53741,23,976,627,0
53743,18,207,1010,0
53746,22,583,1524,0
53747,20,396,987,0
53749,18,693,742,0
53752,25,415,1504,0
53754,18,178,1106,0
53757,18,497,1062,0
53759,22,241,379,0
53763,22,929,244,0
53764,22,583,1387,0
53769,18,985,869,0
53771,17,498,1387,0
53773,18,209,243,0
53774,18,510,952,0
53777,20,396,1182,0
53780,18,251,921,0
53781,23,932,1169,0
53783,23,417,537,0
53784,21,768,1197,0
53785,18,648,49,0
53788,18,208,1334,0
53789,18,1005,806,0
53790,25,580,162,0
53791,20,286,1285,0
53792,17,981,180,0
53793,25,295,848,0
53797,18,217,1443,0
53798,18,950,25,0
53801,18,196,637,0
53805,18,640,858,0
53807,16,655,230,0
53809,18,570,1312,0
53810,18,1005,1242,0
53816,22,957,66,0
53822,19,664,595,0
53824,20,397,379,0
53825,18,1060,53,0
53827,17,906,214,0
53829,18,887,101,0
53831,18,903,272,0
53834,25,612,368,0
53835,18,713,276,0
53840,18,702,1582,0
53841,25,878,1184,0
53842,23,943,911,0
53845,25,878,755,0
53847,25,522,329,0
53849,22,452,755,0
53850,22,869,1572,0
53851,17,1038,889,0
53853,18,497,349,0
53855,18,461,952,0
53858,18,183,1208,0
53859,18,699,1484,0
53860,22,744,231,0
53861,25,1079,1434,0
53862,18,192,721,0
53863,18,869,980,0
53865,23,618,384,0
53866,18,1052,715,0
53867,19,431,705,0
53868,20,264,900,0
53870,25,44,638,0
53871,20,264,833,0
53874,18,504,867,0
53876,24,43,957,0
53877,18,388,1197,0
53881,19,969,828,0
53883,18,469,1551,0
53884,17,853,112,0
53885,18,592,1156,0
53889,22,801,1547,0
53893,17,810,71,0
53894,16,28,491,0
53896,18,495,817,0
53897,18,231,58,0
53900,17,853,1144,0
53902,25,44,1319,0
53905,22,1079,504,0
53914,18,632,731,0
53919,18,1005,652,0
53920,20,397,161,0
53921,23,952,1494,0
53923,25,527,1259,0
53926,20,264,1136,0
